age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24.0,Private,29702,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,28.0,United-States,0.0
29.0,Private,276759,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
53.0,Private,179731,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Self-emp-not-inc,234570,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,85.0,United-States,0.0
40.0,Private,143485,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,60.0,United-States,0.0
36.0,Private,143062,HS-grad,,Never-married,Priv-house-serv,Other-relative,White,Female,0.0,0.0,20.0,?,0.0
64.0,Private,146516,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
33.0,Private,180395,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,-48.07827176683778,0.0,40.0,United-States,0.0
20.0,Private,108256,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
47.0,Private,211392,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,48.0,United-States,0.0
19.0,?,271243,Some-college,10.0,Never-married,?,Own-child,Asian-Pac-Islander,Female,0.0,0.0,36.0,United-States,0.0
32.0,Private,197822,12th,8.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
25.0,Private,167678,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0.0
26.0,Federal-gov,30101,12th,8.0,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,Haiti,0.0
25.0,Local-gov,232220,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
40.0,Self-emp-not-inc,212588,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Dominican-Republic,1.0
30.0,Private,306156,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,-161.82101677885257,40.0,United-States,1.0
46.0,Local-gov,70985,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0.0
29.0,?,185459,Bachelors,13.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,53.0,United-States,0.0
35.0,Private,91141,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
30.0,Self-emp-not-inc,347653,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,75.0,United-States,0.0
58.0,Private,189759,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
17.0,Private,272792,10th,6.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,8.0,United-States,0.0
42.0,Private,95708,Bachelors,13.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,60.0,United-States,0.0
31.0,Private,111712,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,0.0
46.0,Private,132767,Bachelors,13.0,Divorced,Craft-repair,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.0
27.0,?,162245,11th,7.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0.0
71.0,?,152148,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,16.0,United-States,0.0
32.0,Private,186565,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,140.17900068969035,50.0,United-States,1.0
62.0,Self-emp-not-inc,193385,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,0.0
78.0,Self-emp-not-inc,185778,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,20.0,United-States,0.0
54.0,?,162370,Masters,14.0,Divorced,?,Not-in-family,White,Male,0.0,0.0,1.0,United-States,0.0
22.0,Private,340763,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,0.0
31.0,Private,148949,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0.0
32.0,Private,147393,Masters,14.0,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,Iran,0.0
38.0,Private,187203,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,2339.0,47.0,United-States,0.0
77.0,Private,147206,10th,6.0,Married-civ-spouse,Other-service,Husband,Black,Male,3818.0,0.0,,United-States,0.0
62.0,Self-emp-not-inc,228182,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,,40.0,United-States,1.0
33.0,Local-gov,177426,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
40.0,Local-gov,161288,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
65.0,Private,133530,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
31.0,Private,117849,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,0.0
32.0,?,132670,9th,5.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,50.98640291268479,United-States,0.0
32.0,Private,98360,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,20.0,United-States,0.0
45.0,Private,226500,11th,7.0,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0.0,0.0,,United-States,0.0
70.0,Private,35644,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,9386.0,,4.0,United-States,1.0
38.0,Self-emp-inc,49325,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
37.0,Private,142738,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
30.0,Private,207841,Assoc-voc,,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.0
34.0,Private,269355,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
19.0,Private,190290,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,14084.0,0.0,20.0,United-States,1.0
54.0,Self-emp-not-inc,209034,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.0
32.0,Private,174571,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,5178.0,0.0,50.0,United-States,1.0
32.0,Self-emp-inc,198583,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
24.0,Private,128055,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
35.0,Private,319271,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,0.0
28.0,Private,91857,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,35.0,United-States,0.0
28.0,Private,376416,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
41.0,Private,323829,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,53.71559034797167,United-States,0.0
38.0,Private,209646,HS-grad,9.0,Divorced,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,Private,90872,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
31.0,Local-gov,287454,HS-grad,9.0,Divorced,Protective-serv,Other-relative,White,Male,0.0,0.0,45.0,United-States,0.0
,Private,208946,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,6.0,United-States,0.0
28.0,State-gov,130805,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0.0
52.0,Private,247090,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
,Private,249150,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
37.0,Local-gov,187138,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,99.0,United-States,1.0
23.0,Private,166497,9th,5.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,55.0,United-States,0.0
21.0,Private,155433,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,24.0,United-States,0.0
57.0,Private,164593,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
35.0,Private,211168,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,60.0,United-States,1.0
50.0,Private,162688,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,51.869926733724306,United-States,0.0
45.0,State-gov,185072,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,?,0.0
37.0,Private,154153,Some-college,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,35.0,United-States,0.0
24.0,Self-emp-not-inc,166258,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
58.0,Local-gov,190650,Bachelors,13.0,Separated,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,Jamaica,1.0
50.0,Private,165792,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
58.0,Self-emp-not-inc,313170,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,55.51993985391794,United-States,0.0
31.0,Self-emp-not-inc,188279,Masters,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,?,0.0
60.0,State-gov,209301,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,8.0,United-States,0.0
61.0,Private,194820,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
37.0,Private,171393,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Thailand,0.0
27.0,Self-emp-not-inc,268282,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
37.0,Private,219519,HS-grad,9.0,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,42.0,United-States,0.0
36.0,Private,369131,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,United-States,1.0
31.0,Private,195571,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,35.0,Mexico,0.0
23.0,Private,114686,Some-college,10.78603818522286,Never-married,Sales,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,0.0
44.0,State-gov,356861,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
21.0,Private,156848,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,0.0
57.0,Private,147766,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Female,2202.0,,44.0,United-States,0.0
24.0,Private,134768,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
26.0,Private,156882,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,,40.0,United-States,0.0
66.0,Private,131404,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,1.0
60.0,Local-gov,233727,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Self-emp-not-inc,216867,Some-college,10.0,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,1.0
21.0,Private,168556,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,30.0,United-States,1.0
32.0,Self-emp-inc,60459,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,60.0,United-States,1.0
21.0,?,212894,Some-college,10.0,Never-married,?,Other-relative,White,Male,0.0,0.0,40.0,Mexico,0.0
39.469625869186096,Private,41865,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,0.0
63.0,Private,175413,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,37.0,United-States,0.0
42.0,Private,149902,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-3639.336946012489,0.0,23.0,United-States,1.0
,Private,180497,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,5.0,United-States,0.0
30.0,Private,107302,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Female,0.0,0.0,35.0,United-States,0.0
24.842407179201807,Private,93283,Some-college,10.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0
55.0,Private,264351,Assoc-acdm,12.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,52.0,United-States,0.0
39.0,Self-emp-not-inc,136819,Bachelors,13.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,35.0,United-States,1.0
31.503302355430574,Private,295010,Bachelors,13.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.0
34.0,Self-emp-not-inc,291904,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,0.0
59.0,State-gov,225442,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,8.0,United-States,1.0
,Self-emp-not-inc,170108,Some-college,10.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
62.0,Private,193859,HS-grad,9.0,Divorced,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,0.0
21.0,Self-emp-inc,326701,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
57.0,State-gov,196373,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40.0,United-States,0.0
19.0,Private,258730,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,2176.0,0.0,35.0,Germany,0.0
38.0,Local-gov,190293,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,40.0,United-States,1.0
38.0,State-gov,170263,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0.0
20.0,Private,300275,HS-grad,9.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
24.0,Private,255254,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,,United-States,0.0
39.0,Local-gov,166461,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,30.0,United-States,1.0
24.0,Private,96219,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
,State-gov,186845,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,37.0,United-States,0.0
51.0,Private,99697,11th,7.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,5455.0,0.0,40.0,United-States,1.0
27.0,Private,143069,HS-grad,9.0,Divorced,Other-service,Own-child,White,Female,3418.0,0.0,32.0,United-States,0.0
38.0,Self-emp-inc,117674,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,0.0
24.0,Private,261504,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,-129.4459205936071,40.0,United-States,0.0
42.0,Private,29660,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
53.0,Private,202560,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,1.0
35.0,Private,178713,HS-grad,9.0,Married-spouse-absent,Transport-moving,Other-relative,White,Female,0.0,0.0,40.0,Dominican-Republic,1.0
37.0,Private,100734,Assoc-acdm,,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
45.0,Private,112009,Assoc-acdm,12.0,Separated,Adm-clerical,Unmarried,White,Female,2031.3425992534492,0.0,40.0,United-States,1.0
27.0,Private,144056,11th,7.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,35.0,United-States,1.0
34.0,Private,70209,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
24.0,Private,143816,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,35.0,United-States,0.0
69.0,Private,164732,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,714597,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
19.0,Private,187703,Some-college,10.0,Never-married,Machine-op-inspct,Other-relative,Black,Male,0.0,0.0,30.0,United-States,0.0
23.0,?,418901,Some-college,10.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,10.0,United-States,0.0
30.0,State-gov,169188,Some-college,10.0,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,45.0,United-States,0.0
71.0,Private,70554,Assoc-voc,11.0,Widowed,Prof-specialty,Unmarried,White,Female,11678.0,0.0,38.0,United-States,0.0
53.0,Private,31801,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,40.0,Mexico,0.0
22.0,Private,195000,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,,0.0,40.0,United-States,0.0
47.0,Private,215392,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,97723,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,50.0,United-States,1.0
25.0,Self-emp-not-inc,121012,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
38.0,Private,218956,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298.0,0.0,45.0,United-States,1.0
33.0,Private,171003,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
41.0,Private,154782,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
19.0,Private,132372,12th,8.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,,40.0,United-States,0.0
41.0,Self-emp-not-inc,151404,7th-8th,4.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,0.0
20.0,Self-emp-inc,816750,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
27.0,?,92943,HS-grad,9.0,Never-married,?,Unmarried,White,Female,0.0,0.0,40.0,?,0.0
18.0,?,104489,11th,7.0,Never-married,?,Own-child,White,Female,0.0,0.0,15.0,United-States,0.0
53.0,Private,218456,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,72.0,United-States,1.0
67.0,Private,301614,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,21.0,United-States,0.0
47.0,?,307134,10th,6.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
55.0,Self-emp-not-inc,106347,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,Hungary,0.0
39.0,Private,127961,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
36.0,Private,206297,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,0.0
37.0,State-gov,171156,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65.0,United-States,0.0
36.0,Private,104729,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
28.247031040274635,Self-emp-inc,85109,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0.0
20.0,Private,199143,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,1.0
31.0,Private,110371,1st-4th,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,Mexico,0.0
47.0,Private,250782,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,13550.0,0.0,45.0,United-States,1.0
25.0,Private,281574,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,1.0
24.0,Private,147889,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
33.0,Private,298753,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
45.0,Private,248841,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,6849.0,0.0,43.0,United-States,0.0
28.0,Private,274948,10th,6.0,Married-AF-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,0.0
36.0,Private,41763,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,60.0,United-States,0.0
55.0,Private,176683,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
51.0,Self-emp-inc,385251,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
22.0,Private,145964,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,42.0,United-States,0.0
27.0,?,33460,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,1719.0,40.0,United-States,0.0
37.0,Private,121586,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
23.0,Private,112008,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
61.0,Private,163053,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
46.0,State-gov,34446,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
35.0,Federal-gov,147201,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,Germany,0.0
24.0,Private,491214,11th,7.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,36.0,United-States,0.0
21.0,?,102729,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,35.0,United-States,1.0
33.0,Self-emp-not-inc,70282,Bachelors,13.0,Separated,Prof-specialty,Own-child,Black,Male,0.0,0.0,35.0,United-States,0.0
60.0,Private,216214,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0.0
36.0,Private,212206,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
37.0,?,235567,HS-grad,9.0,Never-married,?,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,1.0
48.0,Self-emp-inc,356410,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,40.0,United-States,1.0
43.0,Private,223558,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0.0
53.0,Local-gov,160473,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
31.0,Private,150999,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,40.0,United-States,0.0
26.0,Private,230961,HS-grad,9.0,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,1.0
63.0,Federal-gov,169114,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,104.56478451383805,40.0,United-States,0.0
51.0,Private,301070,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,1.0
41.0,Private,163687,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
71.0,Private,180419,Some-college,10.0,Widowed,Prof-specialty,Not-in-family,White,Male,0.0,1429.0,40.0,United-States,0.0
39.0,Private,114828,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,1.0
23.0,Private,208606,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
35.0,Private,165977,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
18.0,Private,110408,12th,8.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,4.0,United-States,0.0
44.0,Private,266047,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
19.0,Private,176124,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,0.0
28.0,Private,144063,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
41.0,Private,446724,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.96920662007578,Private,357118,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
27.0,Private,102388,10th,6.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,75.0,United-States,1.0
29.0,Self-emp-inc,191515,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,18.395662654978047,United-States,0.0
59.0,Private,94413,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
47.0,Self-emp-not-inc,32627,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,60.0,United-States,0.0
27.0,Private,218249,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.0
31.0,Private,308798,HS-grad,9.0,Divorced,Craft-repair,Other-relative,White,Male,3325.0,0.0,40.0,United-States,0.0
42.0,Federal-gov,199005,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,45.0,United-States,1.0
37.0,Private,108432,11th,7.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0
